"Time"	G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15
600	0.9619172	0.5529381	0.0691863	0.6303590	0.5185423	0.6953780	0.0159636	0.7551369	0.4979232	0.6361349	0.2361475	0.3963086	0.2735182	0.7642534	0.0460419	0.6434147
650	0.9843848	0.5711764	0.0659022	0.6366657	0.5027838	0.6869192	0.0123095	0.7431221	0.4857244	0.5990599	0.2610736	0.3595327	0.2682789	0.7484154	0.0449277	0.7020074
700	0.9940315	0.5855905	0.0630838	0.6362913	0.4967810	0.6806613	0.0102069	0.7464252	0.4761522	0.5809031	0.2685011	0.3271957	0.2641117	0.7420967	0.0393265	0.7296617
750	0.9978160	0.5944710	0.0614056	0.6317867	0.4938339	0.6770739	0.0092091	0.7522297	0.4702850	0.5725839	0.2701017	0.3047499	0.2614794	0.7432594	0.0347245	0.7418677
800	0.9992242	0.5991899	0.0607652	0.6266957	0.4919370	0.6751915	0.0087409	0.7568658	0.4671783	0.5688890	0.2703047	0.2911674	0.2599523	0.7467006	0.0319277	0.7465474
850	0.9997303	0.6014537	0.0607568	0.6227806	0.4906528	0.6741836	0.0084959	0.7599817	0.4656914	0.5672731	0.2703358	0.2836586	0.2590692	0.7497814	0.0304689	0.7478108
900	0.9999078	0.6024524	0.0610072	0.6203115	0.4898383	0.6736083	0.0083520	0.7619600	0.4650361	0.5665721	0.2703991	0.2797699	0.2585453	0.7518802	0.0297973	0.7477480
950	0.9999689	0.6028569	0.0612919	0.6189452	0.4893641	0.6732655	0.0082640	0.7631848	0.4647701	0.5662695	0.2704762	0.2778555	0.2582298	0.7531374	0.0295326	0.7473188
1000	0.9999896	0.6030033	0.0615175	0.6182614	0.4891094	0.6730609	0.0082114	0.7639267	0.4646731	0.5661393	0.2705397	0.2769521	0.2580413	0.7538330	0.0294557	0.7468951

0	1.0000000	0.6030566	0.0618306	0.6177147	0.4888843	0.6728174	0.0081519	0.7648556	0.4646461	0.5660401	0.2706334	0.2762322	0.2578110	0.7545620	0.0295179	0.7460929
50	0.7837825	0.5899429	0.0635514	0.6086040	0.4836688	0.6722325	0.0060608	0.7449946	0.4726634	0.6945038	0.2752678	0.2930289	0.2582864	0.4617289	0.0298693	0.7545642
100	0.5555270	0.5102475	0.0783319	0.5686177	0.4539585	0.6653729	0.0039169	0.7080605	0.5358289	0.8403463	0.3030474	0.4110579	0.2634636	0.2156960	0.0334146	0.7974174
150	0.4370022	0.3901498	0.1134391	0.5410643	0.4102211	0.6429468	0.0023138	0.6430723	0.6526658	0.9246121	0.3457929	0.5870170	0.2824732	0.1124524	0.0447425	0.8442158
200	0.3861126	0.2865428	0.1579320	0.5403598	0.3703341	0.6057314	0.0012514	0.5580712	0.7607761	0.9659675	0.3841093	0.7273766	0.3166681	0.0744624	0.0603728	0.8726036
250	0.3661483	0.2171727	0.1952784	0.5478010	0.3418777	0.5669158	0.0006660	0.4867729	0.8289530	0.9849673	0.4098115	0.8141098	0.3512916	0.0600593	0.0705790	0.8883899
300	0.3587196	0.1753972	0.2192671	0.5533800	0.3246611	0.5371966	0.0003810	0.4435696	0.8622889	0.9934268	0.4242544	0.8614394	0.3748711	0.0540864	0.0730809	0.8984520
350	0.3560499	0.1515396	0.2322528	0.5562002	0.3153764	0.5185576	0.0002507	0.4232643	0.8753443	0.9971333	0.4314759	0.8853290	0.3870420	0.0517196	0.0713933	0.9051619
400	0.3551138	0.1385444	0.2385340	0.5574247	0.3107504	0.5082930	0.0001926	0.4160179	0.8793046	0.9987434	0.4348032	0.8966612	0.3920292	0.0510730	0.0688272	0.9093309
450	0.3547915	0.1318113	0.2413438	0.5579285	0.3085666	0.5031116	0.0001668	0.4145608	0.8800782	0.9994395	0.4362472	0.9017345	0.3935743	0.0511434	0.0668388	0.9116490
500	0.3546821	0.1284907	0.2425289	0.5581364	0.3075729	0.5006483	0.0001554	0.4150410	0.8800593	0.9997396	0.4368458	0.9038812	0.3938003	0.0514051	0.0656637	0.9127889
550	0.5708630	0.1403531	0.2307249	0.5625332	0.3187295	0.5161029	0.0002648	0.4617408	0.8649540	0.8724929	0.4292504	0.8989686	0.3703448	0.3749409	0.0592879	0.9102062
600	0.7991062	0.2229451	0.1814353	0.5977213	0.3729327	0.5667458	0.0006490	0.5933411	0.7723049	0.7276565	0.3904395	0.8345229	0.3068357	0.6227299	0.0428427	0.8755750
650	0.9176270	0.3527487	0.1294341	0.6556770	0.4355363	0.6105795	0.0017721	0.7018881	0.6517518	0.6433233	0.3428871	0.6920029	0.2684949	0.7151322	0.0315501	0.8243491
700	0.9685152	0.4657269	0.0929830	0.6932153	0.4771605	0.6399114	0.0038775	0.7542620	0.5635389	0.6014025	0.3077478	0.5422888	0.2565329	0.7472294	0.0272111	0.7854015
750	0.9884791	0.5368135	0.0719698	0.6942147	0.4956892	0.6580467	0.0062475	0.7687817	0.5127881	0.5818580	0.2873164	0.4296346	0.2557710	0.7574118	0.0266900	0.7630134
800	0.9959077	0.5738790	0.0618395	0.6741898	0.4998058	0.6680777	0.0079408	0.7676329	0.4868506	0.5730272	0.2770537	0.3584042	0.2575083	0.7589466	0.0274577	0.7521957
850	0.9985774	0.5911231	0.0582212	0.6520092	0.4979334	0.6727049	0.0087043	0.7637629	0.4744544	0.5691029	0.2725089	0.3179142	0.2587861	0.7576012	0.0283155	0.7477710
900	0.9995135	0.5985513	0.0578852	0.6359324	0.4948440	0.6742466	0.0088344	0.7615647	0.4687889	0.5673754	0.2708037	0.2964986	0.2591960	0.7559369	0.0289081	0.7463508
950	0.9998357	0.6015482	0.0587852	0.6264587	0.4923334	0.6743557	0.0086964	0.7612284	0.4662966	0.5666196	0.2703398	0.2857469	0.2590640	0.7548042	0.0292364	0.7461044
1000	0.9999451	0.6026644	0.0598571	0.6215590	0.4907103	0.6739844	0.0085105	0.7618671	0.4652466	0.5662906	0.2703246	0.2805613	0.2587379	0.7542598	0.0293928	0.7461870

0	1.0000000	0.6030566	0.0618306	0.6177147	0.4888843	0.6728174	0.0081519	0.7648556	0.4646461	0.5660401	0.2706334	0.2762322	0.2578110	0.7545620	0.0295179	0.7460929
50	1.0000000	0.6246959	0.0425626	0.6155656	0.4888839	0.6728095	0.0072680	0.7320194	0.4646479	0.5661091	0.3640001	0.3279326	0.2578070	0.7552770	0.0199465	0.7460871
100	1.0000000	0.6458088	0.0214293	0.6045245	0.4888841	0.6727926	0.0065998	0.6953309	0.4646489	0.5668950	0.4552646	0.3827749	0.2578052	0.7581570	0.0096527	0.7459102
150	1.0000000	0.6558489	0.0099861	0.5904767	0.4888845	0.6727769	0.0063584	0.6748300	0.4646495	0.5689763	0.4987711	0.4115481	0.2578045	0.7606851	0.0041890	0.7454371
200	1.0000000	0.6597815	0.0048802	0.5799015	0.4888848	0.6727675	0.0062853	0.6652519	0.4646498	0.5716308	0.5159405	0.4242507	0.2578042	0.7619954	0.0017860	0.7448802
250	1.0000000	0.6611883	0.0028146	0.5737883	0.4888850	0.6727630	0.0062648	0.6611210	0.4646499	0.5738877	0.5221420	0.4296031	0.2578042	0.7625417	0.0008185	0.7444415
300	1.0000000	0.6616666	0.0020316	0.5707697	0.4888852	0.6727611	0.0062593	0.6594147	0.4646500	0.5754037	0.5242693	0.4319119	0.2578041	0.7627486	0.0004484	0.7441655
350	1.0000000	0.6618242	0.0017497	0.5694264	0.4888852	0.6727603	0.0062578	0.6587278	0.4646500	0.5762854	0.5249745	0.4329703	0.2578042	0.7628237	0.0003114	0.7440139
400	1.0000000	0.6618751	0.0016528	0.5688710	0.4888852	0.6727600	0.0062574	0.6584557	0.4646500	0.5767527	0.5252024	0.4334862	0.2578042	0.7628504	0.0002619	0.7439376
450	1.0000000	0.6618912	0.0016211	0.5686534	0.4888853	0.6727599	0.0062573	0.6583491	0.4646500	0.5769855	0.5252745	0.4337473	0.2578042	0.7628599	0.0002443	0.7439014
500	1.0000000	0.6618963	0.0016112	0.5685716	0.4888853	0.6727599	0.0062573	0.6583076	0.4646500	0.5770966	0.5252967	0.4338809	0.2578042	0.7628632	0.0002382	0.7438849
550	1.0000000	0.6405019	0.0229651	0.5708095	0.4888853	0.6727620	0.0071405	0.6911509	0.4646500	0.5763230	0.4316760	0.3824217	0.2578042	0.7628319	0.0098888	0.7438778
600	1.0000000	0.6199554	0.0460936	0.5820173	0.4888853	0.6727733	0.0078084	0.7278440	0.4646500	0.5731139	0.3399568	0.3276375	0.2578042	0.7621434	0.0202595	0.7438944
650	1.0000000	0.6100230	0.0578202	0.5958520	0.4888853	0.6727884	0.0080498	0.7483475	0.4646500	0.5699877	0.2963103	0.2985829	0.2578042	0.7602576	0.0257615	0.7440338
700	1.0000000	0.6057577	0.0620894	0.6061466	0.4888853	0.6727998	0.0081229	0.7579267	0.4646500	0.5680210	0.2793035	0.2855657	0.2578042	0.7580593	0.0281731	0.7443735
750	1.0000000	0.6039844	0.0630326	0.6121947	0.4888853	0.6728063	0.0081434	0.7620578	0.4646500	0.5669791	0.2733469	0.2800876	0.2578042	0.7563799	0.0291264	0.7448354
800	1.0000000	0.6032912	0.0628706	0.6153105	0.4888853	0.6728093	0.0081490	0.7637639	0.4646500	0.5664710	0.2714165	0.2778310	0.2578042	0.7553705	0.0294667	0.7452810
850	1.0000000	0.6030549	0.0625059	0.6167772	0.4888853	0.6728106	0.0081504	0.7644504	0.4646500	0.5662341	0.2708347	0.2769032	0.2578042	0.7548517	0.0295680	0.7456253
900	1.0000000	0.6029965	0.0622132	0.6174134	0.4888853	0.6728111	0.0081508	0.7647223	0.4646500	0.5661267	0.2706741	0.2765190	0.2578042	0.7546164	0.0295841	0.7458530
950	1.0000000	0.6029969	0.0620307	0.6176641	0.4888853	0.6728113	0.0081509	0.7648288	0.4646500	0.5660789	0.2706357	0.2763581	0.2578042	0.7545226	0.0295753	0.7459872
1000	1.0000000	0.6030105	0.0619313	0.6177496	0.4888853	0.6728114	0.0081509	0.7648702	0.4646500	0.5660579	0.2706294	0.2762901	0.2578042	0.7544919	0.0295629	0.7460590

0	1.0000000	0.6030566	0.0618306	0.6177147	0.4888843	0.6728174	0.0081519	0.7648556	0.4646461	0.5660401	0.2706334	0.2762322	0.2578110	0.7545620	0.0295179	0.7460929
50	0.7943055	0.5906270	0.0634543	0.6090633	0.4839384	0.6722755	0.0079803	0.7634980	0.4721974	0.6945056	0.2750286	0.2922592	0.2582538	0.7611400	0.0200578	0.7447605
100	0.5771590	0.5154623	0.0771005	0.5708586	0.4559911	0.6660822	0.0067216	0.7491090	0.5308827	0.8403538	0.3012134	0.4049824	0.2627550	0.7963129	0.0103656	0.7344959
150	0.4644027	0.4022390	0.1086475	0.5437306	0.4155194	0.6467698	0.0045815	0.7042232	0.6398535	0.9246286	0.3412595	0.5767240	0.2778756	0.8428454	0.0066746	0.7137627
200	0.4159899	0.3041494	0.1477503	0.5425475	0.3793701	0.6160660	0.0027246	0.6373857	0.7430549	0.9659900	0.3770412	0.7168285	0.3035660	0.8780883	0.0069419	0.6916974
250	0.3969972	0.2382923	0.1800138	0.5500147	0.3539995	0.5848472	0.0015773	0.5779479	0.8106996	0.9849913	0.4010174	0.8048322	0.3288675	0.8977368	0.0082367	0.6765251
300	0.3899300	0.1987342	0.2003927	0.5559912	0.3388245	0.5612143	0.0009789	0.5400499	0.8460516	0.9934500	0.4144886	0.8535346	0.3458401	0.9066826	0.0090804	0.6690819
350	0.3873902	0.1762845	0.2112057	0.5592104	0.3307186	0.5464377	0.0006911	0.5210263	0.8617419	0.9971551	0.4212255	0.8785212	0.3544813	0.9101863	0.0093489	0.6664292
400	0.3864997	0.1641557	0.2163020	0.5607113	0.3267207	0.5382894	0.0005577	0.5133636	0.8678643	0.9987642	0.4243303	0.8906523	0.3579498	0.9114143	0.0093297	0.6658491
450	0.3861931	0.1579373	0.2185034	0.5613790	0.3248563	0.5341625	0.0004969	0.5110932	0.8700362	0.9994598	0.4256780	0.8962764	0.3589757	0.9118263	0.0092420	0.6658838
500	0.3860891	0.1549138	0.2193879	0.5616761	0.3240208	0.5321931	0.0004695	0.5108759	0.8707815	0.9997597	0.4262368	0.8987809	0.3590879	0.9119793	0.0091743	0.6659837
550	0.5917486	0.1676802	0.2094537	0.5665343	0.3342594	0.5437296	0.0005025	0.5359250	0.8551960	0.8723559	0.4191530	0.8931885	0.3413218	0.9019296	0.0294088	0.6699443
600	0.8088835	0.2506608	0.1673024	0.6024176	0.3841118	0.5831122	0.0008764	0.6335916	0.7626843	0.7273862	0.3829524	0.8249386	0.2928083	0.8538754	0.0395077	0.6854809
650	0.9216360	0.3741490	0.1217815	0.6580603	0.4418588	0.6189239	0.0020594	0.7185931	0.6452286	0.6430736	0.3384746	0.6818607	0.2636859	0.8045036	0.0395546	0.7034907
700	0.9700476	0.4781796	0.0893186	0.6914306	0.4800813	0.6440363	0.0041835	0.7593856	0.5599526	0.6012359	0.3054977	0.5347019	0.2553340	0.7764578	0.0371413	0.7187591
750	0.9890399	0.5428253	0.0704617	0.6900588	0.4967382	0.6600413	0.0064832	0.7694312	0.5110078	0.5817637	0.2862738	0.4249036	0.2556509	0.7634940	0.0346928	0.7299210
800	0.9961069	0.5764676	0.0614118	0.6702475	0.5000255	0.6689910	0.0080734	0.7671021	0.4860114	0.5729783	0.2766081	0.3557561	0.2576003	0.7575079	0.0327740	0.7372812
850	0.9986466	0.5921557	0.0582683	0.6493443	0.4978752	0.6730838	0.0087587	0.7632185	0.4740699	0.5690789	0.2723370	0.3165335	0.2588618	0.7546738	0.0314309	0.7417808
900	0.9995371	0.5989361	0.0580806	0.6344456	0.4947374	0.6743790	0.0088478	0.7612485	0.4686165	0.5673640	0.2707482	0.2958133	0.2592271	0.7534746	0.0305629	0.7443471
950	0.9998437	0.6016784	0.0589770	0.6257286	0.4922488	0.6743868	0.0086943	0.7610944	0.4662212	0.5666143	0.2703283	0.2854189	0.2590671	0.7531737	0.0300401	0.7456850
1000	0.9999478	0.6027002	0.0599961	0.6212343	0.4906568	0.6739810	0.0085049	0.7618306	0.4652149	0.5662882	0.2703264	0.2804086	0.2587302	0.7533149	0.0297476	0.7462869
